DeWayneLanes
DeWayneLanes,,,,,,,,,,,,,
UUID,A,Mileage,Year,Price,Update Date,Engine Information.Number of Forward Gears,VIN,B,Create Date,Zip Code,Identification.Classification,Make,Model
168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,26,Automatic transmission,Jaguar,2012 Jaguar XJ
168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission,Jaguar,2012 Jaguar XJ
168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission,Jaguar,2012 Jaguar XJ
168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission,Jaguar,2012 Jaguar XJ
168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission,Jaguar,2012 Jaguar XJ
168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission,Jaguar,2012 Jaguar XJ
193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Manual,16,Gasoline,26,Manual transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Manual,16,Gasoline,26,Manual transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,251,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Sedan
193,212,151,Four-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,13,Gasoline,20,Automatic transmission,Grand Cherokee,2012 Jeep Grand Cherokee
32,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 550 hp 502 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission,Jaguar,2012 Jaguar XK Coup
42,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,24,Automatic transmission,Jaguar,2012 Jaguar XK Coup
42,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission,Jaguar,2012 Jaguar XK Coup
49,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,22,Automatic transmission,Jaguar,2012 Jaguar XK Convertible
49,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission,Jaguar,2012 Jaguar XK Convertible
11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Liberty
11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Liberty
11,141,44,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,16,Gasoline,22,Automatic transmission,Jeep,2012 Jeep Liberty
11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Liberty
11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Liberty
11,141,44,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,16,Gasoline,22,Automatic transmission,Jeep,2012 Jeep Liberty
11,141,44,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,16,Gasoline,22,Automatic transmission,Jeep,2012 Jeep Liberty
193,12,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
193,12,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
193,12,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
193,12,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
193,12,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
193,12,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
193,12,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
193,12,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission,Cadillac,2012 Cadillac CTS Sport Wagon
132,134,105,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,27,Automatic transmission,Honda,2012 Honda Accord Crosstour Hatchback
142,179,90,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Manual,14,Gasoline,19,Manual transmission,Cadillac,2012 Cadillac CTS-V Coupe
142,179,90,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac CTS-V Coupe
247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
132,134,105,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,27,Automatic transmission,Honda,2012 Honda Accord Crosstour Hatchback
66,230,69,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC70
175,251,49,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Manual,14,Gasoline,19,Manual transmission,Cadillac,2012 Cadillac CTS-V Sedan
175,251,49,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac CTS-V Sedan
175,19,97,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC60
132,134,105,Four-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,26,Automatic transmission,Honda,2012 Honda Accord Crosstour Hatchback
180,115,242,All-wheel drive,Volkswagen 2.0L 4 Cylinder 256 hp 243 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,Volkswagen,2012 Volkswagen Golf R 4-Door
214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission,Volkswagen,2012 Volkswagen Routan
214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,18,Automatic transmission,Volkswagen,2012 Volkswagen Routan
214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission,Volkswagen,2012 Volkswagen Routan
214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission,Volkswagen,2012 Volkswagen Routan
188,115,242,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission,Volkswagen,2012 Volkswagen GTI 2-Door
188,115,242,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission,Volkswagen,2012 Volkswagen GTI 2-Door
193,212,151,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,2012 Jeep Grand Cherokee
193,212,151,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,2012 Jeep Grand Cherokee
193,212,151,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,2012 Jeep Grand Cherokee
193,212,151,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,2012 Jeep Grand Cherokee
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,2012 Volvo C30
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,2012 Volvo C30
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,2012 Volvo C30
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,2012 Volvo C30
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission,Volvo,2012 Volvo C30
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission,Volvo,2012 Volvo C30
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission,Volvo,2012 Volvo C30
167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission,Volvo,2012 Volvo C30
119,230,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,Volvo,2012 Volvo C70
119,230,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,Volvo,2012 Volvo C70
175,19,97,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,All-wheel drive,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,All-wheel drive,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC60
188,115,242,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission,Volkswagen,2012 Volkswagen GTI 4-Door
188,115,242,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission,Volkswagen,2012 Volkswagen GTI 4-Door
160,62,221,Four-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,22,Gasoline,28,Manual transmission,Jeep,2012 Jeep Patriot
127,62,221,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2012 Jeep Patriot
127,62,221,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,2012 Jeep Patriot
127,62,221,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2012 Jeep Patriot
127,62,221,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,2012 Jeep Patriot
205,181,16,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,TRUE,5,5 Speed Manual,22,Gasoline,31,Manual transmission,Volkswagen,2012 Volkswagen Beetle
205,181,16,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,29,Automatic transmission,Volkswagen,2012 Volkswagen Beetle
205,181,16,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,30,Manual transmission,Volkswagen,2012 Volkswagen Beetle
193,12,49,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Manual,14,Gasoline,19,Manual transmission,Cadillac,2012 Cadillac CTS-V Wagon
193,12,49,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac CTS-V Wagon
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission,Jeep,2012 Jeep Wrangler
132,225,118,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,18,Automatic transmission,Cadillac,2012 Cadillac SRX Crossover
132,225,118,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission,Cadillac,2012 Cadillac SRX Crossover
132,225,118,All-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,17,Automatic transmission,Cadillac,2012 Cadillac SRX Crossover
132,225,118,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission,Cadillac,2012 Cadillac SRX Crossover
132,225,118,All-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Cadillac,2012 Cadillac SRX Crossover
132,225,118,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,18,Automatic transmission,Cadillac,2012 Cadillac SRX Crossover
132,225,118,All-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Cadillac,2012 Cadillac SRX Crossover
77,60,219,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,2012 GMC Savana
77,60,219,Rear-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,Gasoline,18,Automatic transmission,GMC,2012 GMC Savana
77,60,219,All-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,Gasoline,17,Automatic transmission,GMC,2012 GMC Savana
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission,Jeep,2012 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission,Jeep,2012 Jeep Wrangler
66,230,69,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission,Volvo,2012 Volvo XC70
66,230,69,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC70
66,230,69,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission,Volvo,2012 Volvo XC70
66,230,69,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission,Volvo,2012 Volvo XC70
66,230,69,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC70
114,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,18,Gasoline,28,Manual transmission,BMW Motorrad,2012 BMW 3 Series Coup
114,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,BMW Motorrad,2012 BMW 3 Series Coup
114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,25,Manual transmission,BMW Motorrad,2012 BMW 3 Series Coup
114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission,BMW Motorrad,2012 BMW 3 Series Coup
114,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,28,Manual transmission,BMW,2012 BMW 3 Series Coup
114,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,BMW,2012 BMW 3 Series Coup
114,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,TRUE,6,6 Speed Manual,18,Gasoline,26,Manual transmission,BMW,2012 BMW 3 Series Coup
114,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,TRUE,7,7 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission,BMW,2012 BMW 3 Series Coup
114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,BMW,2012 BMW 3 Series Coup
114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,BMW,2012 BMW 3 Series Coup
132,9,24,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,14,Gasoline,20,Manual transmission,BMW,2012 BMW 3 Series Coup
132,9,24,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,BMW,2012 BMW 3 Series Coup
247,200,105,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
247,200,105,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
247,200,105,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
247,200,105,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
